State,MONTH,YEAR,MAX(cse6242.AK_1.DailyAverageDryBulbTemperature),MAX(cse6242.AK_1.DailyAverageWetBulbTemperature),MAX(cse6242.AK_1.DailyAverageRelativeHumidity),MAX(cse6242.AK_1.DailyAverageWindSpeed),MAX(cse6242.AK_1.DailyCollingDegreeDays),MAX(cse6242.AK_1.DailyDepartureFromNormalAverageTemperature),MAX(cse6242.AK_1.DailyHeatingDegreeDays),MAX(cse6242.AK_1.DailyPrecipitation),MAX(cse6242.AK_1.DailySnowfall),MAX(cse6242.AK_1.MonthlyMeanTemperature),MAX(cse6242.AK_1.NormalsCoolingDegreeDay),MAX(cse6242.AK_1.NormalsHeatingDegreeDay)
TN,5,2011,83,74,93,14.9,,,,,,,,
TN,6,2011,85,76,91,10.5,,,,,,,,
TN,7,2011,89,80,90,7.2,,,,,,,,
TN,8,2011,89,79,89,10.2,,,,,,,,
TN,9,2011,86,73,95,14.7,,,,,,,,
TN,10,2011,70,62,92,12.9,,,,,,,,
TN,11,2011,73,65,97,19.4,,,,,,,,
TN,12,2011,60,57,95,14.4,,,,,,,,
TN,1,2012,61,56,97,18.4,,,,,,,,
TN,2,2012,67,62,92,18.3,,,,,,,,
TN,3,2012,73,65,93,16.6,,,,,,,,
TN,4,2012,76,67,89,13.2,,,,,,,,
TN,5,2012,82,72,92,9.3,,,,,,,,
TN,6,2012,94,74,91,11.6,,,,,,,,
TN,7,2012,93,76,94,10.2,,,,,,,,
TN,8,2012,86,78,88,10.7,,,,,,,,
TN,9,2012,84,75,95,11.6,,,,,,,,
TN,10,2012,72,66,94,14.7,,,,,,,,
TN,11,2012,65,57,91,14.2,,,,,,,,
TN,12,2012,68,61,98,20.2,,,,,,,,
TN,1,2013,68,66,98,16.4,,,,,,,,
TN,2,2013,57,50,89,15.5,,,,,,,,
TN,3,2013,68,57,95,17.3,,,,,,,,
TN,4,2013,78,70,94,18,,,,,,,,
TN,5,2013,80,72,95,14.3,,,,,,,,
TN,6,2013,86,76,91,11.7,,,,,,,,
TN,7,2013,86,76,95,10.4,,,,,,,,
TN,8,2013,86,77,91,9.2,,,,,,,,
TN,9,2013,83,74,92,9.3,,,,,,,,
TN,10,2013,79,,,17.3,,,,,,,,
TN,11,2013,66,63,94,15.4,,,,,,,,
TN,12,2013,69,66,95,17,,,,,,,,
TN,1,2014,55,50,93,18,,,,,,,,
TN,2,2014,65,60,94,17.2,,,,,,,,
TN,3,2014,65,59,97,17.1,,,,,,,,
TN,4,2014,74,66,90,17.1,,,,,,,,
TN,5,2014,80,71,91,13,,,,,,,,
TN,6,2014,84,76,91,11.2,,,,,,,,
TN,7,2014,85,77,93,13.2,,,,,,,,
TN,8,2014,85,77,92,9.8,,,,,,,,
TN,9,2014,83,75,91,12,,,,,,,,
TN,10,2014,76,69,95,15.2,,,,,,,,
TN,11,2014,66,58,96,18.6,,,,,,,,
TN,12,2014,59,57,98,13.8,,,,,,,,
TN,1,2015,56,56,95,16.9,,,,,,,,
TN,2,2015,56,,,16.7,,,,,,,,
TN,3,2015,69,61,95,17.5,,,,,,,,
TN,4,2015,77,68,95,15.9,,,,,,,,
TN,5,2015,79,70,94,11.4,,,,,,,,
TN,6,2015,86,77,91,13,,,,,,,,
TN,7,2015,87,78,94,11.5,,,,,,,,
TN,8,2015,85,74,90,8.7,,,,,,,,
TN,9,2015,84,73,95,10.4,,,,,,,,
TN,10,2015,75,66,94,13.6,,,,,,,,
TN,11,2015,74,68,96,15.9,,,,,,,,
TN,12,2015,69,67,97,16.7,,,,,,,,
TN,1,2016,65,57,97,18.7,,,,,,,,
TN,2,2016,65,61,96,19.6,,,,,,,,
TN,3,2016,72,63,95,15.8,,,,,,,,
TN,4,2016,75,66,90,15,,,,,,,,
TN,5,2016,80,70,88,11.2,,,,,,,,
TN,6,2016,88,77,93,12.2,,,,,,,,
TN,7,2016,88,78,92,13.2,,,,,,,,
TN,8,2016,87,78,94,10.2,,,,,,,,
TN,9,2016,84,77,93,12.7,,,,,,,,
TN,10,2016,77,77,93,14.1,,,,,,,,
TN,11,2016,74,75,93,15.8,,,,,,,,
TN,12,2016,69,62,98,20.7,,,,,,,,
TN,1,2017,65,61,98,21,,,,,,,,
TN,2,2017,72,60,95,16.2,,,,,,,,
TN,3,2017,71,62,88,17.5,,,,,,,,
TN,4,2017,82,72,96,17.2,,,,,,,,
TN,5,2017,81,73,95,18,,,,,,,,
TN,6,2017,84,76,93,16.6,,,,,,,,
TN,7,2017,87,78,93,10.8,,,,,,,,
TN,8,2017,84,77,95,14.7,,,,,,,,
TN,9,2017,81,75,99,16.1,,,,,,,,
TN,10,2017,82,75,100,13.3,,,,,,,,
TN,11,2017,75,69,99,18.4,,,,,,,,
TN,12,2017,61,59,100,15.1,,,,,,,,
TN,1,2018,63,60,100,18.3,,,,,,,,
TN,2,2018,73,66,100,20.2,,,,,,,,
TN,3,2018,69,62,96,16.7,,,,,,,,
TN,4,2018,72,63,98,19,,,,,,,,
TN,5,2018,81,76,96,12.3,,,,,,,,
TN,6,2018,85,78,100,12.3,,,,,,,,
TN,7,2018,88,80,93,10.9,,,,,,,,
TN,8,2018,85,76,99,11.4,,,,,,,,
TN,9,2018,84,75,100,11,,,,,,,,
TN,10,2018,81,73,100,13.3,,,,,,,,
TN,11,2018,66,62,100,15.1,,,,,,,,
TN,12,2018,62,59,100,17.1,,,,,,,,
TN,1,2019,59,53,99,16.3,,,,,,,,
TN,2,2019,71,65,100,17.4,,,,,,,,
TN,3,2019,68,60,100,21.2,,,,,,,,
TN,4,2019,75,66,93,16.2,,,,,,,,
TN,5,2019,85,73,94,12.5,,,,,,,,
TN,6,2019,84,74,95,13.3,,,,,,,,
TN,7,2019,87,79,94,11.7,,,,,,,,
TN,8,2019,88,80,92,11.2,,,,,,,,
TN,9,2019,88,74,94,9.4,,,,,,,,
TN,10,2019,86,72,98,12.6,,,,,,,,
TN,11,2019,62,57,95,16.8,,,,,,,,
TN,12,2019,67,65,97,16.8,,,,,,,,
TN,1,2020,64,62,97,16.2,,,,,,,,
TN,2,2020,62,57,98,14.4,,,,,,,,
TN,3,2020,76,68,97,15,,,,,,,,
TN,4,2020,74,69,95,14.2,,,,,,,,
TN,5,2020,79,70,96,11.3,,,,,,,,
TN,6,2020,84,75,93,14.7,,,,,,,,
TN,7,2020,87,77,91,9.8,,,,,,,,
TN,8,2020,86,76,92,12,,,,,,,,
TN,9,2020,83,76,96,11.5,,,,,,,,
TN,10,2020,74,68,99,12.7,,,,,,,,
TN,11,2020,71,66,97,15.9,,,,,,,,
TN,12,2020,56,52,94,16.1,,,,,,,,
TN,1,2021,61,59,99,14,,,,,,,,
TN,2,2021,69,64,99,16.1,,,,,,,,
TN,3,2021,69,62,98,15,,,,,,,,
TN,4,2021,75,69,92,14.6,,,,,,,,
TN,5,2021,79,70,93,14,,,,,,,,
TN,6,2021,86,76,93,13.3,,,,,,,,
TN,7,2021,87,77,94,11.1,,,,,,,,
TN,8,2021,87,77,99,12.5,,,,,,,,
TN,9,2021,81,73,99,9.6,,,,,,,,
TN,10,2021,79,70,98,12.6,,,,,,,,
TN,11,2021,68,59,89,13.2,,,,,,,,
TN,12,2021,69,65,100,19.6,,,,,,,,
TN,1,2022,70,66,99,18,,,,,,,,
TN,2,2022,64,59,99,18.6,,,,,,,,
TN,3,2022,74,64,87,20.1,,,,,,,,
TN,4,2022,75,65,91,16,,,,,,,,
TN,5,2022,84,73,96,14.3,,,,,,,,
TN,6,2022,88,78,91,11.7,,,,,,,,
TN,7,2022,91,79,94,11.7,,,,,,,,
TN,8,2022,85,76,96,11.3,,,,,,,,
TN,9,2022,86,73,98,14.5,,,,,,,,
TN,10,2022,74,72,98,13.9,,,,,,,,
TN,11,2022,71,66,98,14.9,,,,,,,,
TN,12,2022,65,62,100,18.2,,,,,,,,
TN,1,2023,66,63,98,18.3,,,,,,,,
TN,2,2023,73,67,97,16.6,,,,,,,,
TN,3,2023,72,63,97,18.1,,,,,,,,
TN,4,2023,78,68,97,20.3,,,,,,,,
TN,5,2023,80,71,94,15.8,,,,,,,,
TN,6,2023,87,77,97,11.4,,,,,,,,
TN,7,2023,87,78,98,10.7,,,,,,,,
TN,8,2023,88,79,96,14.1,,,,,,,,
TN,9,2023,83,75,97,8.4,,,,,,,,
TN,10,2023,77,66,95,17,,,,,,,,
TN,11,2023,71,64,94,10.7,,,,,,,,
TN,12,2023,60,,,13.2,,,,,,,,
TN,1,2024,61,,,19.1,,,,,,,,
TN,2,2024,72,,,19.2,,,,,,,,
TN,3,2024,72,,,10.9,,,,,,,,
TX,1,2010,76,68,100,38.4,,,,,,,,
TX,2,2010,73,65,100,38.1,,,,,,,,
TX,3,2010,80,68,97,38.6,,,,,,,,
TX,4,2010,88,75,97,44.4,,,,,,,,
TX,5,2010,88,78,94,36.4,,,,,,,,
TX,6,2010,92,80,93,25.9,,,,,,,,
TX,7,2010,93,81,98,25.7,,,,,,,,
TX,8,2010,97,82,89,26.6,,,,,,,,
TX,9,2010,90,80,98,25.6,,,,,,,,
TX,10,2010,86,78,93,45.1,,,,,,,,
TX,11,2010,86,76,96,32.4,,,,,,,,
TX,12,2010,78,68,97,41.9,,,,,,,,
TX,1,2011,76,68,100,32.2,,,,,,,,
TX,2,2011,84,72,93,33.9,,,,,,,,
TX,3,2011,87,73,95,38.2,,,,,,,,
TX,4,2011,96,77,92,42.6,,,,,,,,
TX,5,2011,95,79,92,33,,,,,,,,
TX,6,2011,98,81,90,27,,,,,,,,
TX,7,2011,99,81,90,25.4,,,,,,,,
TX,8,2011,100,82,88,24.5,,,,,,,,
TX,9,2011,95,80,96,29.2,,,,,,,,
TX,10,2011,87,76,98,26.6,,,,,,,,
TX,11,2011,86,75,99,35,,,,,,,,
TX,12,2011,79,70,99,35.2,,,,,,,,
TX,1,2012,79,72,99,36.1,,,,,,,,
TX,2,2012,81,71,100,46.3,,,,,,,,
TX,3,2012,83,73,100,34.5,,,,,,,,
TX,4,2012,89,76,94,34.6,,,,,,,,
TX,5,2012,89,78,94,35.2,,,,,,,,
TX,6,2012,95,80,89,24.6,,,,,,,,
TX,7,2012,94,79,94,24.7,,,,,,,,
TX,8,2012,98,80,92,25.3,,,,,,,,
TX,9,2012,93,79,99,36.6,,,,,,,,
TX,10,2012,89,78,93,35.2,,,,,,,,
TX,11,2012,81,72,89,35.7,,,,,,,,
TX,12,2012,81,73,99,40,,,,,,,,
TX,1,2013,81,72,100,38.2,,,,,,,,
TX,2,2013,82,72,98,35.7,,,,,,,,
TX,3,2013,87,71,92,37.9,,,,,,,,
TX,4,2013,89,76,96,40.5,,,,,,,,
TX,5,2013,91,79,92,36.7,,,,,,,,
TX,6,2013,94,79,93,28.3,,,,,,,,
TX,7,2013,95,80,97,29,,,,,,,,
TX,8,2013,95,79,92,26.8,,,,,,,,
TX,9,2013,94,80,99,23.7,,,,,,,,
TX,10,2013,87,,,31.3,,,,,,,,
TX,11,2013,83,76,98,42.6,,,,,,,,
TX,12,2013,79,72,98,22.7,,,,,,,,
TX,1,2014,75,67,99,44.4,,,,,,,,
TX,2,2014,82,72,96,37.5,,,,,,,,
TX,3,2014,83,72,96,39.3,,,,,,,,
TX,4,2014,92,76,95,31.9,,,,,,,,
TX,5,2014,88,78,96,32.7,,,,,,,,
TX,6,2014,95,80,91,29.4,,,,,,,,
TX,7,2014,93,80,93,29.6,,,,,,,,
TX,8,2014,95,80,92,26.1,,,,,,,,
TX,9,2014,93,80,98,35.4,,,,,,,,
TX,10,2014,87,81,92,35.8,,,,,,,,
TX,11,2014,86,71,100,41,,,,,,,,
TX,12,2014,75,71,96,37.5,,,,,,,,
TX,1,2015,70,63,100,36.4,,,,,,,,
TX,2,2015,77,,,38.6,,,,,,,,
TX,3,2015,77,71,100,26.5,,,,,,,,
TX,4,2015,85,77,98,31.9,,,,,,,,
TX,5,2015,87,78,100,30.5,,,,,,,,
TX,6,2015,88,79,98,27.2,,,,,,,,
TX,7,2015,93,80,93,19.5,,,,,,,,
TX,8,2015,94,81,98,25.8,,,,,,,,
TX,9,2015,92,80,99,20.5,,,,,,,,
TX,10,2015,87,78,99,33.8,,,,,,,,
TX,11,2015,85,76,100,34.4,,,,,,,,
TX,12,2015,82,74,99,46.9,,,,,,,,
TX,1,2016,76,65,98,36.1,,,,,,,,
TX,2,2016,80,69,95,23.8,,,,,,,,
TX,3,2016,88,74,99,32.4,,,,,,,,
TX,4,2016,90,78,97,34.2,,,,,,,,
TX,5,2016,89,79,97,36.4,,,,,,,,
TX,6,2016,91,80,96,25.4,,,,,,,,
TX,7,2016,95,80,91,30.5,,,,,,,,
TX,8,2016,96,81,98,24.3,,,,,,,,
TX,9,2016,92,80,96,36.6,,,,,,,,
TX,10,2016,89,77,97,31.3,,,,,,,,
TX,11,2016,88,76,98,36.5,,,,,,,,
TX,12,2016,83,73,99,36.7,,,,,,,,
TX,1,2017,79,71,100,45.5,,,,,,,,
TX,2,2017,85,73,99,37.5,,,,,,,,
TX,3,2017,84,75,97,36.2,,,,,,,,
TX,4,2017,91,78,96,42.1,,,,,,,,
TX,5,2017,93,80,96,35.7,,,,,,,,
TX,6,2017,96,80,96,31.4,,,,,,,,
TX,7,2017,94,79,94,41.4,,,,,,,,
TX,8,2017,94,81,100,41.6,,,,,,,,
TX,9,2017,92,80,100,24,,,,,,,,
TX,10,2017,87,79,97,36.5,,,,,,,,
TX,11,2017,85,77,98,30,,,,,,,,
TX,12,2017,80,74,100,34.4,,,,,,,,
TX,1,2018,75,67,100,34.2,,,,,,,,
TX,2,2018,84,74,100,36,,,,,,,,
TX,3,2018,85,75,100,39.6,,,,,,,,
TX,4,2018,88,76,96,35.8,,,,,,,,
TX,5,2018,94,79,94,31.2,,,,,,,,
TX,6,2018,94,81,99,34.6,,,,,,,,
TX,7,2018,98,82,97,29.7,,,,,,,,
TX,8,2018,94,81,98,26.4,,,,,,,,
TX,9,2018,94,82,99,29.6,,,,,,,,
TX,10,2018,88,80,100,39.9,,,,,,,,
TX,11,2018,86,79,99,35.1,,,,,,,,
TX,12,2018,77,72,100,31.9,,,,,,,,
TX,1,2019,74,65,100,35.2,,,,,,,,
TX,2,2019,79,71,100,40,,,,,,,,
TX,3,2019,85,72,99,40,,,,,,,,
TX,4,2019,86,75,98,40.1,,,,,,,,
TX,5,2019,90,79,99,39.6,,,,,,,,
TX,6,2019,92,81,98,23.7,,,,,,,,
TX,7,2019,94,80,92,30.3,,,,,,,,
TX,8,2019,95,81,91,22.2,,,,,,,,
TX,9,2019,92,80,93,23,,,,,,,,
TX,10,2019,90,78,98,31.9,,,,,,,,
TX,11,2019,81,73,100,38.1,,,,,,,,
TX,12,2019,77,69,97,33.2,,,,,,,,
TX,1,2020,80,72,100,32.1,,,,,,,,
TX,2,2020,82,72,99,38,,,,,,,,
TX,3,2020,87,75,100,40.8,,,,,,,,
TX,4,2020,90,77,98,35.6,,,,,,,,
TX,5,2020,91,79,98,33.2,,,,,,,,
TX,6,2020,93,80,93,38.1,,,,,,,,
TX,7,2020,99,80,93,35,,,,,,,,
TX,8,2020,96,82,84,24.1,,,,,,,,
TX,9,2020,95,82,98,37.2,,,,,,,,
TX,10,2020,87,77,98,28.6,,,,,,,,
TX,11,2020,83,74,96,34.7,,,,,,,,
TX,12,2020,78,69,94,32.2,,,,,,,,
TX,1,2021,80,71,100,44.1,,,,,,,,
TX,2,2021,81,71,99,29.9,,,,,,,,
TX,3,2021,84,72,95,38.3,,,,,,,,
TX,4,2021,91,76,99,38.8,,,,,,,,
TX,5,2021,91,78,96,35.4,,,,,,,,
TX,6,2021,93,81,98,30.5,,,,,,,,
TX,7,2021,93,80,95,22,,,,,,,,
TX,8,2021,94,81,95,19.8,,,,,,,,
TX,9,2021,92,80,91,30,,,,,,,,
TX,10,2021,90,80,94,34.4,,,,,,,,
TX,11,2021,80,71,96,32.2,,,,,,,,
TX,12,2021,82,76,94,42.6,,,,,,,,
TX,1,2022,84,74,99,36.7,,,,,,,,
TX,2,2022,82,71,99,29.8,,,,,,,,
TX,3,2022,83,72,90,35,,,,,,,,
TX,4,2022,89,76,97,41,,,,,,,,
TX,5,2022,93,79,94,37.9,,,,,,,,
TX,6,2022,97,79,93,29.7,,,,,,,,
TX,7,2022,98,80,89,22,,,,,,,,
TX,8,2022,106,81,98,36.8,,,,,,,,
TX,9,2022,89,80,95,20.5,,,,,,,,
TX,10,2022,86,80,97,29.7,,,,,,,,
TX,11,2022,86,77,100,33.6,,,,,,,,
TX,12,2022,80,73,99,44.7,,,,,,,,
TX,1,2023,81,73,100,39.5,,,,,,,,
TX,2,2023,85,73,100,28.6,,,,,,,,
TX,3,2023,87,74,98,27.4,,,,,,,,
TX,4,2023,87,76,99,27.7,,,,,,,,
TX,5,2023,89,80,98,28,,,,,,,,
TX,6,2023,101,83,92,28.7,,,,,,,,
TX,7,2023,97,82,89,23.2,,,,,,,,
TX,8,2023,99,83,91,27.8,,,,,,,,
TX,9,2023,97,81,96,67.3,,,,,,,,
TX,10,2023,90,81,98,38.6,,,,,,,,
TX,11,2023,83,75,100,32.1,,,,,,,,
TX,12,2023,79,,,30.6,,,,,,,,
TX,1,2024,78,,,28,,,,,,,,
TX,2,2024,82,,,28.6,,,,,,,,
TX,3,2024,84,,,23.7,,,,,,,,
UT,1,2010,40,35.0,93.0,18.4,,,,,,,,
UT,2,2010,47,37.0,89.0,17.4,,,,,,,,
UT,3,2010,60,42.0,91.0,24.4,,,,,,,,
UT,4,2010,65,50.0,79.0,25.3,,,,,,,,
UT,5,2010,77,52.0,80.0,23,,,,,,,,
UT,6,2010,86,62.0,85.0,21.5,,,,,,,,
UT,7,2010,87,65.0,64.0,20,,,,,,,,
UT,8,2010,90,67.0,72.0,21.9,,,,,,,,
UT,9,2010,87,56.0,49.0,18.2,,,,,,,,
UT,10,2010,81,55.0,88.0,23.4,,,,,,,,
UT,11,2010,65,8.0,89.0,22,,,,,,,,
UT,12,2010,52,42.0,98.0,24.2,,,,,,,,
UT,1,2011,52,8.0,91.0,13.4,,,,,,,,
UT,2,2011,54,6.0,87.0,24,,,,,,,,
UT,3,2011,63,44.0,91.0,22.6,,,,,,,,
UT,4,2011,68,49.0,94.0,24.4,,,,,,,,
UT,5,2011,77,52.0,92.0,25.4,,,,,,,,
UT,6,2011,89,61.0,87.0,23.3,,,,,,,,
UT,7,2011,91,66.0,81.0,15.9,,,,,,,,
UT,8,2011,93,65.0,70.0,17.7,,,,,,,,
UT,9,2011,87,57.0,78.0,13.2,,,,,,,,
UT,10,2011,77,56.0,79.0,20.2,,,,,,,,
UT,11,2011,56,39.0,88.0,27.7,,,,,,,,
UT,12,2011,51,7.0,89.0,26.5,,,,,,,,
UT,1,2012,50,39.0,82.0,20.4,,,,,,,,
UT,2,2012,57,42.0,91.0,21,,,,,,,,
UT,3,2012,68,49.0,81.0,26.1,,,,,,,,
UT,4,2012,78,55.0,90.0,21.2,,,,,,,,
UT,5,2012,85,54.0,9.0,28.9,,,,,,,,
UT,6,2012,89,59.0,9.0,26.1,,,,,,,,
UT,7,2012,95,64.0,68.0,17,,,,,,,,
UT,8,2012,94,64.0,82.0,14.7,,,,,,,,
UT,9,2012,86,62.0,85.0,15.2,,,,,,,,
UT,10,2012,71,53.0,86.0,23.5,,,,,,,,
UT,11,2012,61,46.0,90.0,18.6,,,,,,,,
UT,12,2012,53,9.0,92.0,23.9,,,,,,,,
UT,1,2013,48,9.0,96.0,19.6,,,,,,,,
UT,2,2013,46,32.0,90.0,16.4,,,,,,,,
UT,3,2013,59,46.0,89.0,21,,,,,,,,
UT,4,2013,71,49.0,93.0,22.5,,,,,,,,
UT,5,2013,78,56.0,73.0,21.2,,,,,,,,
UT,6,2013,90,64.0,36.0,19.8,,,,,,,,
UT,7,2013,89,66.0,76.0,16.1,,,,,,,,
UT,8,2013,88,64.0,81.0,17.1,,,,,,,,
UT,9,2013,86,66.0,92.0,23.6,,,,,,,,
UT,10,2013,65,,,25.9,,,,,,,,
UT,11,2013,55,43.0,88.0,17.8,,,,,,,,
UT,12,2013,52,9.0,82.0,17.7,,,,,,,,
UT,1,2014,47,37.0,94.0,18.5,,,,,,,,
UT,2,2014,54,45.0,88.0,17.3,,,,,,,,
UT,3,2014,58,44.0,78.0,19.4,,,,,,,,
UT,4,2014,68,50.0,92.0,21.9,,,,,,,,
UT,5,2014,80,56.0,9.0,24.1,,,,,,,,
UT,6,2014,81,58.0,9.0,22.7,,,,,,,,
UT,7,2014,89,65.0,77.0,14.8,,,,,,,,
UT,8,2014,82,66.0,82.0,14.6,,,,,,,,
UT,9,2014,82,62.0,82.0,15.4,,,,,,,,
UT,10,2014,67,53.0,68.0,17.8,,,,,,,,
UT,11,2014,64,50.0,95.0,19.9,,,,,,,,
UT,12,2014,56,8.0,94.0,20.5,,,,,,,,
UT,1,2015,44,9.0,97.0,14.7,,,,,,,,
UT,2,2015,60,,,18.3,,,,,,,,
UT,3,2015,63,47.0,91.0,16.6,,,,,,,,
UT,4,2015,66,52.0,96.0,24.6,,,,,,,,
UT,5,2015,76,58.0,89.0,19.2,,,,,,,,
UT,6,2015,91,66.0,83.0,21.6,,,,,,,,
UT,7,2015,89,67.0,81.0,20.1,,,,,,,,
UT,8,2015,88,65.0,81.0,25.4,,,,,,,,
UT,9,2015,83,60.0,77.0,25.4,,,,,,,,
UT,10,2015,78,57.0,88.0,23.1,,,,,,,,
UT,11,2015,61,47.0,86.0,21,,,,,,,,
UT,12,2015,51,5.0,93.0,23.6,,,,,,,,
UT,1,2016,44,9.0,97.0,21.6,,,,,,,,
UT,2,2016,53,9.0,92.0,21.2,,,,,,,,
UT,3,2016,59,45.0,89.0,23.6,,,,,,,,
UT,4,2016,71,50.0,84.0,22.3,,,,,,,,
UT,5,2016,74,54.0,78.0,31.9,,,,,,,,
UT,6,2016,93,63.0,9.0,21.9,,,,,,,,
UT,7,2016,91,65.0,9.0,19.4,,,,,,,,
UT,8,2016,88,65.0,67.0,17.4,,,,,,,,
UT,9,2016,83,61.0,86.0,18.7,,,,,,,,
UT,10,2016,72,57.0,78.0,27,,,,,,,,
UT,11,2016,59,50.0,88.0,22.2,,,,,,,,
UT,12,2016,50,9.0,98.0,26.5,,,,,,,,
UT,1,2017,44,8.0,95.0,24.9,,,,,,,,
UT,2,2017,62,48.0,95.0,24.5,,,,,,,,
UT,3,2017,66,50.0,90.0,29.6,,,,,,,,
UT,4,2017,67,49.0,85.0,26.5,,,,,,,,
UT,5,2017,79,55.0,76.0,23.8,,,,,,,,
UT,6,2017,88,63.0,9.0,25.9,,,,,,,,
UT,7,2017,91,69.0,9.0,16.3,,,,,,,,
UT,8,2017,88,63.0,72.0,17.4,,,,,,,,
UT,9,2017,83,61.0,90.0,25,,,,,,,,
UT,10,2017,63,50.0,82.0,18.4,,,,,,,,
UT,11,2017,62,49.0,80.0,23.1,,,,,,,,
UT,12,2017,51,8.0,94.0,24,,,,,,,,
UT,1,2018,52,43.0,98.0,19.2,,,,,,,,
UT,2,2018,54,42.0,93.0,26,,,,,,,,
UT,3,2018,68,50.0,85.0,26.6,,,,,,,,
UT,4,2018,73,52.0,85.0,28.6,,,,,,,,
UT,5,2018,75,57.0,86.0,21.6,,,,,,,,
UT,6,2018,87,60.0,9.0,22.6,,,,,,,,
UT,7,2018,90,65.0,9.0,19.2,,,,,,,,
UT,8,2018,88,64.0,9.0,18.4,,,,,,,,
UT,9,2018,82,57.0,9.0,18.5,,,,,,,,
UT,10,2018,71,60.0,92.0,21.1,,,,,,,,
UT,11,2018,54,46.0,91.0,19.7,,,,,,,,
UT,12,2018,44,36.0,96.0,15.7,,,,,,,,
UT,1,2019,44,9.0,97.0,20,,,,,,,,
UT,2,2019,52,41.0,98.0,24.4,,,,,,,,
UT,3,2019,57,44.0,92.0,24.4,,,,,,,,
UT,4,2019,67,54.0,87.0,23.2,,,,,,,,
UT,5,2019,73,56.0,88.0,19.9,,,,,,,,
UT,6,2019,84,62.0,65.0,18,,,,,,,,
UT,7,2019,90,65.0,70.0,17,,,,,,,,
UT,8,2019,90,64.0,9.0,14.7,,,,,,,,
UT,9,2019,85,64.0,79.0,21.2,,,,,,,,
UT,10,2019,65,49.0,79.0,18.9,,,,,,,,
UT,11,2019,52,47.0,98.0,21.1,,,,,,,,
UT,12,2019,47,40.0,97.0,15.8,,,,,,,,
UT,1,2020,43,38.0,95.0,15.6,,,,,,,,
UT,2,2020,51,9.0,91.0,20.9,,,,,,,,
UT,3,2020,59,44.0,93.0,25.2,,,,,,,,
UT,4,2020,70,55.0,76.0,17.2,,,,,,,,
UT,5,2020,87,60.0,58.0,22.3,,,,,,,,
UT,6,2020,84,61.0,67.0,28.9,,,,,,,,
UT,7,2020,89,64.0,9.0,14.7,,,,,,,,
UT,8,2020,90,64.0,9.0,15,,,,,,,,
UT,9,2020,83,57.0,62.0,23.8,,,,,,,,
UT,10,2020,71,51.0,65.0,20.8,,,,,,,,
UT,11,2020,65,48.0,83.0,22.7,,,,,,,,
UT,12,2020,44,7.0,94.0,15,,,,,,,,
UT,1,2021,45,36.0,95.0,20,,,,,,,,
UT,2,2021,48,40.0,89.0,16.3,,,,,,,,
UT,3,2021,60,44.0,90.0,23,,,,,,,,
UT,4,2021,67,51.0,89.0,29.5,,,,,,,,
UT,5,2021,74,54.0,62.0,26.3,,,,,,,,
UT,6,2021,91,61.0,9.0,20.4,,,,,,,,
UT,7,2021,96,67.0,72.0,15.9,,,,,,,,
UT,8,2021,100,65.0,87.0,21.3,,,,,,,,
UT,9,2021,95,64.0,85.0,19.5,,,,,,,,
UT,10,2021,71,55.0,87.0,23.8,,,,,,,,
UT,11,2021,58,49.0,87.0,15.6,,,,,,,,
UT,12,2021,48,38.0,90.0,23,,,,,,,,
UT,1,2022,49,40.0,87.0,18.9,,,,,,,,
UT,2,2022,49,36.0,87.0,18.4,,,,,,,,
UT,3,2022,68,49.0,82.0,20.6,,,,,,,,
UT,4,2022,65,48.0,73.0,27.6,,,,,,,,
UT,5,2022,79,57.0,67.0,19.8,,,,,,,,
UT,6,2022,88,63.0,8.0,25.9,,,,,,,,
UT,7,2022,92,67.0,71.0,18.3,,,,,,,,
UT,8,2022,88,68.0,82.0,17,,,,,,,,
UT,9,2022,91,61.0,84.0,15.7,,,,,,,,
UT,10,2022,68,60.0,92.0,19.8,,,,,,,,
UT,11,2022,58,45.0,89.0,24.3,,,,,,,,
UT,12,2022,47,41.0,95.0,23.2,,,,,,,,
UT,1,2023,51,6.0,98.0,20.3,,,,,,,,
UT,2,2023,51,9.0,88.0,22.5,,,,,,,,
UT,3,2023,52,44.0,88.0,24.2,,,,,,,,
UT,4,2023,71,51.0,92.0,21.3,,,,,,,,
UT,5,2023,77,59.0,63.0,19.1,,,,,,,,
UT,6,2023,80,59.0,9.0,26.5,,,,,,,,
UT,7,2023,93,66.0,51.0,15.5,,,,,,,,
UT,8,2023,90,67.0,84.0,19.1,,,,,,,,
UT,9,2023,80,64.0,84.0,23.5,,,,,,,,
UT,10,2023,68,54.0,94.0,17.2,,,,,,,,
UT,11,2023,61,48.0,93.0,17.8,,,,,,,,
UT,12,2023,47,,,13.7,,,,,,,,
UT,1,2024,49,,,17.3,,,,,,,,
UT,2,2024,52,,,20.1,,,,,,,,
UT,3,2024,57,,,27.5,,,,,,,,
VA,1,2010,59,55.0,96.0,23.9,,,,,,,,
VA,2,2010,48,43.0,91.0,23.2,,,,,,,,
VA,3,2010,68,59.0,95.0,19.8,,,,,,,,
VA,4,2010,83,66.0,88.0,20.7,,,,,,,,
VA,5,2010,84,72.0,98.0,18.4,,,,,,,,
VA,6,2010,91,78.0,86.0,14.2,,,,,,,,
VA,7,2010,94,79.0,87.0,13.3,,,,,,,,
